"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","server",,,,"User:","vagrant"
"Cmdline:","dstat -tpcdrmgln --time --cpu --mem --load --output /home/Server/serverCPUUsage.csv",,,,"Date:","27 Dec 2020 05:52:32 UTC"

"system","procs",,,"total cpu usage",,,,,,"dsk/total",,"io/total",,"memory usage",,,,"paging",,"load avg",,,"net/total",,"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,
27-12 05:56:09,1.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172279296.0,21602304.0,787247104.0,117800960.0,0.0,0.0,0.950,0.460,0.210,0.0,0.0,27-12 05:56:09,50.251,0.0,49.749,0.0,0.0,0.0,1172279296.0,21602304.0,787247104.0,117800960.0,0.950,0.460,0.210
27-12 05:56:10,1.0,0.0,0.0,50.761,2.030,46.701,0.0,0.0,0.508,0.0,0.0,0.0,0.0,1172967424.0,21602304.0,787247104.0,117112832.0,0.0,0.0,0.960,0.470,0.210,2244.0,1225824.0,27-12 05:56:10,50.761,2.030,46.701,0.0,0.0,0.508,1172967424.0,21602304.0,787247104.0,117112832.0,0.960,0.470,0.210
27-12 05:56:11,1.0,0.0,0.0,49.749,0.503,49.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172934656.0,21602304.0,787247104.0,117145600.0,0.0,0.0,0.960,0.470,0.210,396.0,13744.0,27-12 05:56:11,49.749,0.503,49.749,0.0,0.0,0.0,1172934656.0,21602304.0,787247104.0,117145600.0,0.960,0.470,0.210
27-12 05:56:12,1.0,0.0,0.0,50.0,0.500,49.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172934656.0,21602304.0,787247104.0,117145600.0,0.0,0.0,0.960,0.470,0.210,132.0,132.0,27-12 05:56:12,50.0,0.500,49.500,0.0,0.0,0.0,1172934656.0,21602304.0,787247104.0,117145600.0,0.960,0.470,0.210
27-12 05:56:13,1.0,0.0,0.0,49.749,0.503,49.749,0.0,0.0,0.0,0.0,16384.0,0.0,2.0,1172934656.0,21602304.0,787247104.0,117145600.0,0.0,0.0,0.960,0.470,0.210,0.0,0.0,27-12 05:56:13,50.0,0.500,49.500,0.0,0.0,0.0,1172934656.0,21602304.0,787247104.0,117145600.0,0.960,0.470,0.210
27-12 05:56:14,1.0,0.0,0.0,49.749,0.503,49.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172934656.0,21602304.0,787247104.0,117145600.0,0.0,0.0,0.960,0.470,0.210,66.0,66.0,27-12 05:56:14,49.495,0.505,50.0,0.0,0.0,0.0,1172934656.0,21602304.0,787247104.0,117145600.0,0.960,0.470,0.210
27-12 05:56:15,1.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172934656.0,21602304.0,787247104.0,117145600.0,0.0,0.0,0.960,0.480,0.220,0.0,0.0,27-12 05:56:15,49.749,0.0,50.251,0.0,0.0,0.0,1172934656.0,21602304.0,787247104.0,117145600.0,0.960,0.480,0.220
27-12 05:56:16,1.0,0.0,0.0,50.0,0.510,49.490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172934656.0,21602304.0,787247104.0,117145600.0,0.0,0.0,0.960,0.480,0.220,0.0,0.0,27-12 05:56:16,50.0,0.510,49.490,0.0,0.0,0.0,1172934656.0,21602304.0,787247104.0,117145600.0,0.960,0.480,0.220
27-12 05:56:17,1.0,0.0,0.0,49.749,0.0,50.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172934656.0,21602304.0,787247104.0,117145600.0,0.0,0.0,0.960,0.480,0.220,0.0,0.0,27-12 05:56:17,49.749,0.0,50.251,0.0,0.0,0.0,1172934656.0,21602304.0,787247104.0,117145600.0,0.960,0.480,0.220
27-12 05:56:18,1.0,0.0,0.0,50.249,1.493,47.761,0.0,0.0,0.498,0.0,12288.0,0.0,2.0,1172926464.0,21610496.0,787247104.0,117145600.0,0.0,0.0,0.960,0.480,0.220,2166.0,41730.0,27-12 05:56:18,50.500,1.500,47.500,0.0,0.0,0.500,1172926464.0,21610496.0,787247104.0,117145600.0,0.960,0.480,0.220
27-12 05:56:19,1.0,0.0,0.0,50.505,0.505,48.990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172926464.0,21610496.0,787247104.0,117145600.0,0.0,0.0,0.960,0.480,0.220,0.0,0.0,27-12 05:56:19,50.505,0.505,48.990,0.0,0.0,0.0,1172926464.0,21610496.0,787247104.0,117145600.0,0.960,0.480,0.220
27-12 05:56:20,1.0,0.0,0.0,50.505,0.505,48.990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184800768.0,21610496.0,787251200.0,105267200.0,0.0,0.0,0.880,0.470,0.220,0.0,0.0,27-12 05:56:20,50.754,0.503,48.744,0.0,0.0,0.0,1184800768.0,21610496.0,787251200.0,105267200.0,0.880,0.470,0.220
27-12 05:56:21,1.0,0.0,0.0,51.010,0.505,48.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184780288.0,21610496.0,787251200.0,105287680.0,0.0,0.0,0.880,0.470,0.220,510.0,12729.0,27-12 05:56:21,50.761,0.508,48.731,0.0,0.0,0.0,1184780288.0,21610496.0,787251200.0,105287680.0,0.880,0.470,0.220
27-12 05:56:22,1.0,0.0,0.0,50.510,0.0,49.490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184780288.0,21610496.0,787251200.0,105287680.0,0.0,0.0,0.880,0.470,0.220,0.0,0.0,27-12 05:56:22,50.510,0.0,49.490,0.0,0.0,0.0,1184780288.0,21610496.0,787251200.0,105287680.0,0.880,0.470,0.220
27-12 05:56:23,1.0,0.0,0.0,48.980,1.020,50.0,0.0,0.0,0.0,0.0,16384.0,0.0,2.0,1184776192.0,21614592.0,787251200.0,105287680.0,0.0,0.0,0.880,0.470,0.220,60.0,60.0,27-12 05:56:23,48.980,1.020,50.0,0.0,0.0,0.0,1184776192.0,21614592.0,787251200.0,105287680.0,0.880,0.470,0.220
27-12 05:56:24,1.0,0.0,0.0,50.505,0.505,48.990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184776192.0,21614592.0,787251200.0,105287680.0,0.0,0.0,0.880,0.470,0.220,0.0,0.0,27-12 05:56:24,50.754,0.503,48.744,0.0,0.0,0.0,1184776192.0,21614592.0,787251200.0,105287680.0,0.880,0.470,0.220
27-12 05:56:25,1.0,0.0,0.0,50.254,0.0,49.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184776192.0,21614592.0,787251200.0,105287680.0,0.0,0.0,0.890,0.480,0.220,66.0,66.0,27-12 05:56:25,50.254,0.0,49.746,0.0,0.0,0.0,1184776192.0,21614592.0,787251200.0,105287680.0,0.890,0.480,0.220
27-12 05:56:26,2.0,0.0,0.0,80.102,1.531,18.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184776192.0,21614592.0,787251200.0,105287680.0,0.0,0.0,0.890,0.480,0.220,0.0,0.0,27-12 05:56:26,80.0,1.538,18.462,0.0,0.0,0.0,1184776192.0,21614592.0,787251200.0,105287680.0,0.890,0.480,0.220
27-12 05:56:27,2.0,0.0,0.0,61.053,1.053,37.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184903168.0,21614592.0,787251200.0,105160704.0,0.0,0.0,0.890,0.480,0.220,0.0,0.0,27-12 05:56:27,61.053,1.053,37.895,0.0,0.0,0.0,1184903168.0,21614592.0,787251200.0,105160704.0,0.890,0.480,0.220
27-12 05:56:28,1.0,0.0,0.0,50.251,0.0,49.749,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,1184899072.0,21618688.0,787251200.0,105160704.0,0.0,0.0,0.890,0.480,0.220,0.0,0.0,27-12 05:56:28,50.0,0.500,49.500,0.0,0.0,0.0,1184899072.0,21618688.0,787251200.0,105160704.0,0.890,0.480,0.220
27-12 05:56:29,1.0,0.0,0.0,46.243,1.156,52.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184899072.0,21618688.0,787251200.0,105160704.0,0.0,0.0,0.890,0.480,0.220,0.0,0.0,27-12 05:56:29,46.512,0.581,52.907,0.0,0.0,0.0,1184899072.0,21618688.0,787251200.0,105160704.0,0.890,0.480,0.220
27-12 05:56:30,1.0,0.0,0.0,48.969,0.0,51.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184899072.0,21618688.0,787251200.0,105160704.0,0.0,0.0,0.900,0.490,0.230,0.0,0.0,27-12 05:56:30,48.969,0.0,51.031,0.0,0.0,0.0,1184899072.0,21618688.0,787251200.0,105160704.0,0.900,0.490,0.230
27-12 05:56:31,1.0,0.0,0.0,50.251,0.0,49.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184899072.0,21618688.0,787251200.0,105160704.0,0.0,0.0,0.900,0.490,0.230,0.0,0.0,27-12 05:56:31,50.251,0.0,49.749,0.0,0.0,0.0,1184899072.0,21618688.0,787251200.0,105160704.0,0.900,0.490,0.230
27-12 05:56:32,1.0,0.0,0.0,50.0,0.0,49.500,0.0,0.0,0.500,0.0,0.0,0.0,0.0,1184899072.0,21618688.0,787251200.0,105160704.0,0.0,0.0,0.900,0.490,0.230,0.0,0.0,27-12 05:56:32,50.0,0.0,49.500,0.0,0.0,0.500,1184899072.0,21618688.0,787251200.0,105160704.0,0.900,0.490,0.230
27-12 05:56:33,1.0,0.0,0.0,50.505,0.0,49.495,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,1184899072.0,21622784.0,787247104.0,105160704.0,0.0,0.0,0.900,0.490,0.230,0.0,0.0,27-12 05:56:33,50.505,0.0,49.495,0.0,0.0,0.0,1184899072.0,21622784.0,787247104.0,105160704.0,0.900,0.490,0.230
27-12 05:56:34,1.0,0.0,0.0,50.505,0.0,49.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184890880.0,21622784.0,787255296.0,105160704.0,0.0,0.0,0.900,0.490,0.230,0.0,0.0,27-12 05:56:34,50.505,0.0,49.495,0.0,0.0,0.0,1184890880.0,21622784.0,787255296.0,105160704.0,0.900,0.490,0.230
27-12 05:56:35,1.0,0.0,0.0,50.254,1.015,48.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184890880.0,21622784.0,787255296.0,105160704.0,0.0,0.0,0.910,0.500,0.230,0.0,0.0,27-12 05:56:35,50.505,1.010,48.485,0.0,0.0,0.0,1184890880.0,21622784.0,787255296.0,105160704.0,0.910,0.500,0.230
27-12 05:56:36,1.0,0.0,0.0,50.510,0.0,49.490,0.0,0.0,0.0,0.0,20480.0,0.0,1.0,1184890880.0,21622784.0,787255296.0,105160704.0,0.0,0.0,0.910,0.500,0.230,0.0,0.0,27-12 05:56:36,50.256,0.0,49.744,0.0,0.0,0.0,1184890880.0,21622784.0,787255296.0,105160704.0,0.910,0.500,0.230
27-12 05:56:37,1.0,0.0,0.0,83.0,0.500,16.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184890880.0,21622784.0,787255296.0,105160704.0,0.0,0.0,0.910,0.500,0.230,0.0,0.0,27-12 05:56:37,83.0,0.500,16.500,0.0,0.0,0.0,1184890880.0,21622784.0,787255296.0,105160704.0,0.910,0.500,0.230
27-12 05:56:38,1.0,0.0,0.0,50.251,0.503,48.744,0.0,0.0,0.503,0.0,16384.0,0.0,2.0,1184882688.0,21630976.0,787255296.0,105160704.0,0.0,0.0,0.910,0.500,0.230,0.0,0.0,27-12 05:56:38,50.500,0.500,48.500,0.0,0.0,0.500,1184882688.0,21630976.0,787255296.0,105160704.0,0.910,0.500,0.230
27-12 05:56:39,1.0,0.0,0.0,51.010,0.0,48.990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184882688.0,21630976.0,787255296.0,105160704.0,0.0,0.0,0.910,0.500,0.230,0.0,0.0,27-12 05:56:39,50.761,0.0,49.239,0.0,0.0,0.0,1184882688.0,21630976.0,787255296.0,105160704.0,0.910,0.500,0.230
27-12 05:56:40,1.0,0.0,0.0,50.254,0.0,49.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184882688.0,21630976.0,787255296.0,105160704.0,0.0,0.0,1.0,0.520,0.240,66.0,66.0,27-12 05:56:40,50.505,0.0,49.495,0.0,0.0,0.0,1184882688.0,21630976.0,787255296.0,105160704.0,1.0,0.520,0.240
27-12 05:56:41,1.0,0.0,0.0,50.505,0.505,48.990,0.0,0.0,0.0,0.0,20480.0,0.0,3.0,1184882688.0,21630976.0,787255296.0,105160704.0,0.0,0.0,1.0,0.520,0.240,0.0,0.0,27-12 05:56:41,50.254,0.508,49.239,0.0,0.0,0.0,1184882688.0,21630976.0,787255296.0,105160704.0,1.0,0.520,0.240
27-12 05:56:42,2.0,0.0,0.0,58.376,0.508,41.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184882688.0,21630976.0,787255296.0,105160704.0,0.0,0.0,1.0,0.520,0.240,0.0,0.0,27-12 05:56:42,58.376,0.508,41.117,0.0,0.0,0.0,1184882688.0,21630976.0,787255296.0,105160704.0,1.0,0.520,0.240
27-12 05:56:43,1.0,0.0,0.0,69.036,0.0,30.964,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,1186983936.0,21639168.0,787247104.0,103059456.0,0.0,0.0,1.0,0.520,0.240,0.0,0.0,27-12 05:56:43,69.192,0.0,30.808,0.0,0.0,0.0,1186983936.0,21639168.0,787247104.0,103059456.0,1.0,0.520,0.240
27-12 05:56:44,1.0,0.0,0.0,50.754,0.503,48.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186975744.0,21639168.0,787255296.0,103059456.0,0.0,0.0,1.0,0.520,0.240,0.0,0.0,27-12 05:56:44,50.505,0.505,48.990,0.0,0.0,0.0,1186975744.0,21639168.0,787255296.0,103059456.0,1.0,0.520,0.240
27-12 05:56:45,2.0,0.0,0.0,53.299,1.523,44.162,0.0,0.0,1.015,0.0,0.0,0.0,0.0,1186975744.0,21639168.0,787255296.0,103059456.0,0.0,0.0,1.0,0.530,0.240,4950.0,194912.0,27-12 05:56:45,53.299,1.523,44.162,0.0,0.0,1.015,1186975744.0,21639168.0,787255296.0,103059456.0,1.0,0.530,0.240
27-12 05:56:46,2.0,0.0,0.0,56.742,4.494,30.337,0.0,0.0,8.427,0.0,0.0,0.0,0.0,1187459072.0,21639168.0,787255296.0,102576128.0,0.0,0.0,1.0,0.530,0.240,55572.0,23743792.0,27-12 05:56:46,56.425,4.469,30.168,0.0,0.0,8.939,1187655680.0,21639168.0,787255296.0,102379520.0,1.0,0.530,0.240
27-12 05:56:47,2.0,0.0,0.0,65.363,1.117,25.140,0.0,0.0,8.380,0.0,0.0,0.0,0.0,1187094528.0,21639168.0,787259392.0,102936576.0,0.0,0.0,1.0,0.530,0.240,58608.0,24927960.0,27-12 05:56:47,65.730,1.124,25.281,0.0,0.0,7.865,1187094528.0,21639168.0,787259392.0,102936576.0,1.0,0.530,0.240
27-12 05:56:48,2.0,0.0,0.0,74.737,13.158,3.684,0.0,0.0,8.421,0.0,12288.0,0.0,2.0,1187459072.0,21647360.0,787259392.0,102563840.0,0.0,0.0,1.0,0.530,0.240,26202.0,10510982.0,27-12 05:56:48,74.737,13.158,3.684,0.0,0.0,8.421,1187459072.0,21647360.0,787259392.0,102563840.0,1.0,0.530,0.240
27-12 05:56:49,1.0,0.0,0.0,44.388,2.041,43.878,0.0,0.0,9.694,0.0,0.0,0.0,0.0,1187377152.0,21647360.0,787259392.0,102645760.0,0.0,0.0,1.0,0.530,0.240,26382.0,13400478.0,27-12 05:56:49,44.388,2.041,43.878,0.0,0.0,9.694,1187377152.0,21647360.0,787259392.0,102645760.0,1.0,0.530,0.240
27-12 05:56:50,1.0,0.0,0.0,50.510,0.510,48.980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187377152.0,21647360.0,787259392.0,102645760.0,0.0,0.0,1.0,0.540,0.250,372.0,501.0,27-12 05:56:50,50.510,0.510,48.980,0.0,0.0,0.0,1187377152.0,21647360.0,787259392.0,102645760.0,1.0,0.540,0.250
27-12 05:56:51,1.0,0.0,0.0,50.251,0.0,49.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187377152.0,21647360.0,787259392.0,102645760.0,0.0,0.0,1.0,0.540,0.250,0.0,0.0,27-12 05:56:51,50.251,0.0,49.749,0.0,0.0,0.0,1187377152.0,21647360.0,787259392.0,102645760.0,1.0,0.540,0.250
27-12 05:56:52,1.0,0.0,0.0,49.749,0.503,49.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187377152.0,21647360.0,787259392.0,102645760.0,0.0,0.0,1.0,0.540,0.250,0.0,0.0,27-12 05:56:52,49.749,0.503,49.749,0.0,0.0,0.0,1187377152.0,21647360.0,787259392.0,102645760.0,1.0,0.540,0.250
27-12 05:56:53,2.0,0.0,0.0,58.500,0.500,40.500,0.0,0.0,0.500,0.0,12288.0,0.0,2.0,1187377152.0,21655552.0,787251200.0,102645760.0,0.0,0.0,1.0,0.540,0.250,0.0,0.0,27-12 05:56:53,58.500,0.500,40.500,0.0,0.0,0.500,1187377152.0,21655552.0,787251200.0,102645760.0,1.0,0.540,0.250
27-12 05:56:54,1.0,0.0,0.0,71.717,0.0,28.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187368960.0,21655552.0,787259392.0,102645760.0,0.0,0.0,1.0,0.540,0.250,0.0,0.0,27-12 05:56:54,71.357,0.0,28.643,0.0,0.0,0.0,1187368960.0,21655552.0,787259392.0,102645760.0,1.0,0.540,0.250
27-12 05:56:55,1.0,0.0,0.0,48.744,2.010,49.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187368960.0,21655552.0,787259392.0,102645760.0,0.0,0.0,1.0,0.540,0.250,60.0,60.0,27-12 05:56:55,48.990,2.020,48.990,0.0,0.0,0.0,1187368960.0,21655552.0,787259392.0,102645760.0,1.0,0.540,0.250
27-12 05:56:56,1.0,0.0,0.0,51.020,0.510,48.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187368960.0,21655552.0,787259392.0,102645760.0,0.0,0.0,1.0,0.540,0.250,0.0,0.0,27-12 05:56:56,51.020,0.510,48.469,0.0,0.0,0.0,1187368960.0,21655552.0,787259392.0,102645760.0,1.0,0.540,0.250
27-12 05:56:57,1.0,0.0,0.0,50.505,0.0,49.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187368960.0,21655552.0,787259392.0,102645760.0,0.0,0.0,1.0,0.540,0.250,0.0,0.0,27-12 05:56:57,50.754,0.0,49.246,0.0,0.0,0.0,1187368960.0,21655552.0,787259392.0,102645760.0,1.0,0.540,0.250
27-12 05:56:58,1.0,0.0,0.0,50.251,0.503,49.246,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,1187360768.0,21663744.0,787259392.0,102645760.0,0.0,0.0,1.0,0.540,0.250,312.0,425.0,27-12 05:56:58,50.0,0.505,49.495,0.0,0.0,0.0,1187360768.0,21663744.0,787259392.0,102645760.0,1.0,0.540,0.250
27-12 05:56:59,1.0,0.0,0.0,88.542,1.042,10.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187360768.0,21663744.0,787259392.0,102645760.0,0.0,0.0,1.0,0.540,0.250,0.0,0.0,27-12 05:56:59,88.601,1.036,10.363,0.0,0.0,0.0,1187360768.0,21663744.0,787259392.0,102645760.0,1.0,0.540,0.250
27-12 05:57:00,1.0,0.0,0.0,50.505,0.0,49.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187360768.0,21663744.0,787259392.0,102645760.0,0.0,0.0,1.0,0.550,0.260,0.0,0.0,27-12 05:57:00,50.505,0.0,49.495,0.0,0.0,0.0,1187360768.0,21663744.0,787259392.0,102645760.0,1.0,0.550,0.260
27-12 05:57:01,1.0,0.0,0.0,50.505,0.505,48.990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187356672.0,21663744.0,787263488.0,102645760.0,0.0,0.0,1.0,0.550,0.260,0.0,0.0,27-12 05:57:01,50.254,0.508,49.239,0.0,0.0,0.0,1187356672.0,21663744.0,787263488.0,102645760.0,1.0,0.550,0.260
27-12 05:57:02,1.0,0.0,0.0,49.746,0.0,50.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187356672.0,21663744.0,787263488.0,102645760.0,0.0,0.0,1.0,0.550,0.260,318.0,1972.0,27-12 05:57:02,49.746,0.0,50.254,0.0,0.0,0.0,1187356672.0,21663744.0,787263488.0,102645760.0,1.0,0.550,0.260
27-12 05:57:03,1.0,0.0,0.0,50.505,0.505,48.990,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,1187479552.0,21667840.0,787263488.0,102518784.0,0.0,0.0,1.0,0.550,0.260,0.0,0.0,27-12 05:57:03,50.505,0.505,48.990,0.0,0.0,0.0,1187479552.0,21667840.0,787263488.0,102518784.0,1.0,0.550,0.260
27-12 05:57:04,1.0,0.0,0.0,50.251,0.503,49.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187479552.0,21667840.0,787263488.0,102518784.0,0.0,0.0,1.0,0.550,0.260,0.0,0.0,27-12 05:57:04,50.500,0.500,49.0,0.0,0.0,0.0,1187479552.0,21667840.0,787263488.0,102518784.0,1.0,0.550,0.260
27-12 05:57:05,1.0,0.0,0.0,50.251,0.503,49.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187479552.0,21667840.0,787263488.0,102518784.0,0.0,0.0,1.0,0.560,0.260,0.0,0.0,27-12 05:57:05,50.251,0.503,49.246,0.0,0.0,0.0,1187479552.0,21667840.0,787263488.0,102518784.0,1.0,0.560,0.260
27-12 05:57:06,1.0,0.0,0.0,51.010,0.0,48.990,0.0,0.0,0.0,0.0,16384.0,0.0,2.0,1187479552.0,21667840.0,787263488.0,102518784.0,0.0,0.0,1.0,0.560,0.260,0.0,0.0,27-12 05:57:06,51.010,0.0,48.990,0.0,0.0,0.0,1187479552.0,21667840.0,787263488.0,102518784.0,1.0,0.560,0.260
27-12 05:57:07,1.0,0.0,0.0,50.510,0.0,49.490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187479552.0,21667840.0,787263488.0,102518784.0,0.0,0.0,1.0,0.560,0.260,444.0,9135.0,27-12 05:57:07,50.256,0.0,49.744,0.0,0.0,0.0,1187479552.0,21667840.0,787263488.0,102518784.0,1.0,0.560,0.260
27-12 05:57:08,1.0,0.0,0.0,50.254,1.015,48.731,0.0,0.0,0.0,0.0,16384.0,0.0,2.0,1187475456.0,21671936.0,787263488.0,102518784.0,0.0,0.0,1.0,0.560,0.260,0.0,0.0,27-12 05:57:08,50.505,1.010,48.485,0.0,0.0,0.0,1187475456.0,21671936.0,787263488.0,102518784.0,1.0,0.560,0.260
27-12 05:57:09,1.0,0.0,0.0,50.505,0.0,49.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187475456.0,21671936.0,787263488.0,102518784.0,0.0,0.0,1.0,0.560,0.260,66.0,66.0,27-12 05:57:09,50.505,0.0,49.495,0.0,0.0,0.0,1187475456.0,21671936.0,787263488.0,102518784.0,1.0,0.560,0.260
27-12 05:57:10,1.0,0.0,0.0,50.761,0.0,49.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187475456.0,21671936.0,787263488.0,102518784.0,0.0,0.0,1.0,0.570,0.260,0.0,0.0,27-12 05:57:10,50.761,0.0,49.239,0.0,0.0,0.0,1187475456.0,21671936.0,787263488.0,102518784.0,1.0,0.570,0.260
27-12 05:57:11,1.0,0.0,0.0,50.251,0.503,49.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187475456.0,21671936.0,787263488.0,102518784.0,0.0,0.0,1.0,0.570,0.260,0.0,0.0,27-12 05:57:11,50.0,0.505,49.495,0.0,0.0,0.0,1187475456.0,21671936.0,787263488.0,102518784.0,1.0,0.570,0.260
27-12 05:57:12,1.0,0.0,0.0,50.500,0.500,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187475456.0,21671936.0,787263488.0,102518784.0,0.0,0.0,1.0,0.570,0.260,0.0,0.0,27-12 05:57:12,50.500,0.500,49.0,0.0,0.0,0.0,1187475456.0,21671936.0,787263488.0,102518784.0,1.0,0.570,0.260
27-12 05:57:13,1.0,0.0,0.0,50.761,0.0,49.239,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,1187471360.0,21676032.0,787263488.0,102518784.0,0.0,0.0,1.0,0.570,0.260,0.0,0.0,27-12 05:57:13,50.761,0.0,49.239,0.0,0.0,0.0,1187471360.0,21676032.0,787263488.0,102518784.0,1.0,0.570,0.260
27-12 05:57:14,1.0,0.0,0.0,50.769,0.513,48.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187467264.0,21676032.0,787267584.0,102518784.0,0.0,0.0,1.0,0.570,0.260,60.0,60.0,27-12 05:57:14,50.769,0.513,48.718,0.0,0.0,0.0,1187467264.0,21676032.0,787267584.0,102518784.0,1.0,0.570,0.260
27-12 05:57:15,1.0,0.0,0.0,50.251,0.503,49.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187467264.0,21676032.0,787267584.0,102518784.0,0.0,0.0,1.0,0.570,0.270,0.0,0.0,27-12 05:57:15,50.251,0.503,49.246,0.0,0.0,0.0,1187467264.0,21676032.0,787267584.0,102518784.0,1.0,0.570,0.270
27-12 05:57:16,1.0,0.0,0.0,50.761,0.0,49.239,0.0,0.0,0.0,0.0,16384.0,0.0,1.0,1187467264.0,21676032.0,787267584.0,102518784.0,0.0,0.0,1.0,0.570,0.270,0.0,0.0,27-12 05:57:16,50.761,0.0,49.239,0.0,0.0,0.0,1187467264.0,21676032.0,787267584.0,102518784.0,1.0,0.570,0.270
27-12 05:57:17,1.0,0.0,0.0,50.505,0.0,49.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187467264.0,21676032.0,787267584.0,102518784.0,0.0,0.0,1.0,0.570,0.270,0.0,0.0,27-12 05:57:17,50.505,0.0,49.495,0.0,0.0,0.0,1187467264.0,21676032.0,787267584.0,102518784.0,1.0,0.570,0.270
27-12 05:57:18,1.0,0.0,0.0,50.505,0.505,48.990,0.0,0.0,0.0,0.0,28672.0,0.0,3.0,1187459072.0,21684224.0,787267584.0,102518784.0,0.0,0.0,1.0,0.570,0.270,0.0,0.0,27-12 05:57:18,50.251,1.005,48.744,0.0,0.0,0.0,1187459072.0,21684224.0,787267584.0,102518784.0,1.0,0.570,0.270
27-12 05:57:19,1.0,0.0,0.0,53.846,8.718,33.333,0.0,0.0,4.103,0.0,0.0,0.0,0.0,1188442112.0,21684224.0,787267584.0,101535744.0,0.0,0.0,1.0,0.570,0.270,27720.0,7782728.0,27-12 05:57:19,54.124,8.247,33.505,0.0,0.0,4.124,1188442112.0,21684224.0,787267584.0,101535744.0,1.0,0.570,0.270
27-12 05:57:20,1.0,0.0,0.0,57.803,1.156,36.416,0.0,0.0,4.624,0.0,0.0,0.0,0.0,1188540416.0,21684224.0,787267584.0,101437440.0,0.0,0.0,1.0,0.580,0.270,56760.0,20968914.0,27-12 05:57:20,57.714,1.143,36.571,0.0,0.0,4.571,1188540416.0,21684224.0,787267584.0,101437440.0,1.0,0.580,0.270
27-12 05:57:21,1.0,0.0,0.0,44.920,0.0,50.802,0.0,0.0,4.278,0.0,0.0,0.0,0.0,1187450880.0,21684224.0,787267584.0,102526976.0,0.0,0.0,1.0,0.580,0.270,12654.0,6126218.0,27-12 05:57:21,44.865,0.0,50.811,0.0,0.0,4.324,1187450880.0,21684224.0,787267584.0,102526976.0,1.0,0.580,0.270
