"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client2",,,,"User:","vagrant"
"Cmdline:","dstat -tpcdrmgln --time --cpu --mem --load --output /home/Client/client2CPUUsage.csv",,,,"Date:","28 Dec 2020 00:02:40 UTC"

"system","procs",,,"total cpu usage",,,,,,"dsk/total",,"io/total",,"memory usage",,,,"paging",,"load avg",,,"net/total",,"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,
28-12 00:06:20,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158957568.0,26460160.0,602046464.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:20,0.0,0.0,100.0,0.0,0.0,0.0,158957568.0,26460160.0,602046464.0,254500864.0,0.010,0.110,0.110
28-12 00:06:21,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158957568.0,26460160.0,602046464.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:21,0.495,0.495,99.010,0.0,0.0,0.0,158957568.0,26460160.0,602046464.0,254500864.0,0.010,0.110,0.110
28-12 00:06:22,1.0,0.0,0.0,0.498,0.0,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158957568.0,26464256.0,602042368.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:22,0.500,0.0,99.500,0.0,0.0,0.0,158957568.0,26464256.0,602042368.0,254500864.0,0.010,0.110,0.110
28-12 00:06:23,0.0,0.0,0.0,0.508,0.0,99.492,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158957568.0,26464256.0,602042368.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:23,0.0,0.0,100.0,0.0,0.0,0.0,158957568.0,26464256.0,602042368.0,254500864.0,0.010,0.110,0.110
28-12 00:06:24,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158953472.0,26464256.0,602046464.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:24,0.0,0.0,100.0,0.0,0.0,0.0,158953472.0,26464256.0,602046464.0,254500864.0,0.010,0.110,0.110
28-12 00:06:25,1.0,0.0,0.0,0.495,0.495,99.010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158953472.0,26464256.0,602046464.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:25,0.498,0.498,99.005,0.0,0.0,0.0,158953472.0,26464256.0,602046464.0,254500864.0,0.010,0.110,0.110
28-12 00:06:26,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158953472.0,26464256.0,602046464.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:26,0.0,0.0,100.0,0.0,0.0,0.0,158953472.0,26464256.0,602046464.0,254500864.0,0.010,0.110,0.110
28-12 00:06:27,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158953472.0,26464256.0,602046464.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:27,0.495,0.495,99.010,0.0,0.0,0.0,158953472.0,26464256.0,602046464.0,254500864.0,0.010,0.110,0.110
28-12 00:06:28,0.0,0.0,0.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158945280.0,26468352.0,602050560.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:28,0.505,0.0,99.495,0.0,0.0,0.0,158945280.0,26468352.0,602050560.0,254500864.0,0.010,0.110,0.110
28-12 00:06:29,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158945280.0,26468352.0,602050560.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:29,0.503,0.0,99.497,0.0,0.0,0.0,158945280.0,26468352.0,602050560.0,254500864.0,0.010,0.110,0.110
28-12 00:06:30,1.0,0.0,0.0,0.995,0.0,99.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158945280.0,26468352.0,602050560.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:30,0.500,0.0,99.500,0.0,0.0,0.0,158945280.0,26468352.0,602050560.0,254500864.0,0.010,0.110,0.110
28-12 00:06:31,0.0,0.0,0.0,0.0,0.508,99.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158945280.0,26468352.0,602050560.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:31,0.508,0.508,98.985,0.0,0.0,0.0,158945280.0,26468352.0,602050560.0,254500864.0,0.010,0.110,0.110
28-12 00:06:32,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158945280.0,26468352.0,602050560.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:32,0.500,0.0,99.500,0.0,0.0,0.0,158945280.0,26468352.0,602050560.0,254500864.0,0.010,0.110,0.110
28-12 00:06:33,1.0,0.0,0.0,0.995,0.0,99.005,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158941184.0,26472448.0,602050560.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:33,0.500,0.500,99.0,0.0,0.0,0.0,158941184.0,26472448.0,602050560.0,254500864.0,0.010,0.110,0.110
28-12 00:06:34,0.0,0.0,0.0,0.505,0.505,98.485,0.0,0.0,0.505,0.0,0.0,0.0,0.0,158941184.0,26472448.0,602050560.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:34,0.505,0.0,98.990,0.0,0.0,0.505,158941184.0,26472448.0,602050560.0,254500864.0,0.010,0.110,0.110
28-12 00:06:35,0.0,0.0,0.0,0.0,0.505,99.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158941184.0,26472448.0,602050560.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:35,0.503,0.503,98.995,0.0,0.0,0.0,158941184.0,26472448.0,602050560.0,254500864.0,0.010,0.110,0.110
28-12 00:06:36,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158941184.0,26472448.0,602050560.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:36,0.500,0.500,99.0,0.0,0.0,0.0,158941184.0,26472448.0,602050560.0,254500864.0,0.010,0.110,0.110
28-12 00:06:37,1.0,0.0,0.0,0.0,0.498,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158941184.0,26472448.0,602050560.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:37,0.995,0.0,99.005,0.0,0.0,0.0,158941184.0,26476544.0,602046464.0,254500864.0,0.010,0.110,0.110
28-12 00:06:38,1.0,0.0,0.0,1.005,0.503,98.492,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158941184.0,26476544.0,602046464.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:38,0.0,0.508,99.492,0.0,0.0,0.0,158941184.0,26476544.0,602046464.0,254500864.0,0.010,0.110,0.110
28-12 00:06:39,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158937088.0,26476544.0,602050560.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:39,0.508,0.0,99.492,0.0,0.0,0.0,158937088.0,26476544.0,602050560.0,254500864.0,0.010,0.110,0.110
28-12 00:06:40,0.0,0.0,0.0,1.005,0.0,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158937088.0,26476544.0,602050560.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:40,1.0,0.0,99.0,0.0,0.0,0.0,158937088.0,26476544.0,602050560.0,254500864.0,0.010,0.100,0.110
28-12 00:06:41,1.0,0.0,0.0,0.990,0.495,98.515,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158937088.0,26476544.0,602050560.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:41,0.990,0.495,98.515,0.0,0.0,0.0,158937088.0,26476544.0,602050560.0,254500864.0,0.010,0.100,0.110
28-12 00:06:42,0.0,0.0,0.0,0.515,0.0,99.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158932992.0,26476544.0,602054656.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:42,0.513,0.513,98.974,0.0,0.0,0.0,158932992.0,26476544.0,602054656.0,254500864.0,0.010,0.100,0.110
28-12 00:06:43,0.0,0.0,0.0,0.510,0.510,98.980,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,158928896.0,26480640.0,602054656.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:43,0.0,0.0,100.0,0.0,0.0,0.0,158928896.0,26480640.0,602054656.0,254500864.0,0.010,0.100,0.110
28-12 00:06:44,0.0,0.0,0.0,0.0,0.518,99.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158928896.0,26480640.0,602054656.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:44,0.515,0.515,98.969,0.0,0.0,0.0,158928896.0,26480640.0,602054656.0,254500864.0,0.010,0.100,0.110
28-12 00:06:45,0.0,0.0,0.0,0.995,0.0,99.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158928896.0,26480640.0,602054656.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:45,0.500,0.0,99.500,0.0,0.0,0.0,158928896.0,26480640.0,602054656.0,254500864.0,0.010,0.100,0.110
28-12 00:06:46,0.0,0.0,0.0,0.0,0.505,99.495,0.0,0.0,0.0,0.0,12288.0,0.0,3.0,158928896.0,26480640.0,602054656.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:46,0.503,0.503,98.995,0.0,0.0,0.0,158928896.0,26480640.0,602054656.0,254500864.0,0.010,0.100,0.110
28-12 00:06:47,0.0,0.0,0.0,1.005,0.0,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158928896.0,26480640.0,602054656.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:47,0.508,0.0,99.492,0.0,0.0,0.0,158928896.0,26480640.0,602054656.0,254500864.0,0.010,0.100,0.110
28-12 00:06:48,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158928896.0,26480640.0,602054656.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:48,0.0,0.498,99.502,0.0,0.0,0.0,158928896.0,26480640.0,602054656.0,254500864.0,0.010,0.100,0.110
28-12 00:06:49,0.0,0.0,0.0,0.500,0.500,98.500,0.500,0.0,0.0,0.0,12288.0,0.0,2.0,158924800.0,26484736.0,602054656.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:49,0.995,0.498,98.010,0.498,0.0,0.0,158924800.0,26484736.0,602054656.0,254500864.0,0.010,0.100,0.110
28-12 00:06:50,1.0,0.0,0.0,0.885,0.442,98.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158924800.0,26484736.0,602054656.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:50,0.885,0.442,98.673,0.0,0.0,0.0,158924800.0,26484736.0,602054656.0,254500864.0,0.010,0.100,0.110
28-12 00:06:51,0.0,0.0,0.0,0.581,0.0,99.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158924800.0,26484736.0,602054656.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:51,0.0,0.0,100.0,0.0,0.0,0.0,158924800.0,26484736.0,602054656.0,254500864.0,0.010,0.100,0.110
28-12 00:06:52,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158924800.0,26484736.0,602054656.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:52,0.0,0.0,100.0,0.0,0.0,0.0,158924800.0,26484736.0,602054656.0,254500864.0,0.010,0.100,0.110
28-12 00:06:53,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158924800.0,26484736.0,602054656.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:53,0.524,0.0,99.476,0.0,0.0,0.0,158924800.0,26484736.0,602054656.0,254500864.0,0.010,0.100,0.110
28-12 00:06:54,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158924800.0,26492928.0,602046464.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:54,0.0,0.0,100.0,0.0,0.0,0.0,158924800.0,26492928.0,602046464.0,254500864.0,0.010,0.100,0.110
28-12 00:06:55,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158912512.0,26492928.0,602058752.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:55,0.0,0.0,100.0,0.0,0.0,0.0,158912512.0,26492928.0,602058752.0,254500864.0,0.010,0.100,0.110
28-12 00:06:56,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158912512.0,26492928.0,602058752.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:56,0.0,0.0,100.0,0.0,0.0,0.0,158912512.0,26492928.0,602058752.0,254500864.0,0.010,0.100,0.110
28-12 00:06:57,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158912512.0,26492928.0,602058752.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:57,0.0,0.0,100.0,0.0,0.0,0.0,158912512.0,26492928.0,602058752.0,254500864.0,0.010,0.100,0.110
28-12 00:06:58,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158912512.0,26492928.0,602058752.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:58,0.0,0.498,99.502,0.0,0.0,0.0,158912512.0,26492928.0,602058752.0,254500864.0,0.010,0.100,0.110
28-12 00:06:59,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158912512.0,26492928.0,602058752.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:06:59,0.0,0.0,100.0,0.0,0.0,0.0,158912512.0,26492928.0,602058752.0,254500864.0,0.010,0.100,0.110
28-12 00:07:00,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158904320.0,26501120.0,602058752.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:07:00,0.498,0.0,99.502,0.0,0.0,0.0,158904320.0,26501120.0,602058752.0,254500864.0,0.010,0.100,0.110
28-12 00:07:01,0.0,0.0,0.0,1.015,0.0,98.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158904320.0,26501120.0,602058752.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:07:01,0.513,0.0,99.487,0.0,0.0,0.0,158904320.0,26501120.0,602058752.0,254500864.0,0.010,0.100,0.110
28-12 00:07:02,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158904320.0,26501120.0,602058752.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:07:02,0.495,0.0,99.505,0.0,0.0,0.0,158904320.0,26501120.0,602058752.0,254500864.0,0.010,0.100,0.110
28-12 00:07:03,0.0,0.0,0.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158904320.0,26501120.0,602058752.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:07:03,0.0,0.0,100.0,0.0,0.0,0.0,158904320.0,26501120.0,602058752.0,254500864.0,0.010,0.100,0.110
28-12 00:07:04,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158904320.0,26501120.0,602058752.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:07:04,0.0,0.0,100.0,0.0,0.0,0.0,158904320.0,26501120.0,602058752.0,254500864.0,0.010,0.100,0.110
28-12 00:07:05,0.0,0.0,0.0,0.508,0.0,99.492,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158900224.0,26505216.0,602058752.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:07:05,0.508,0.0,99.492,0.0,0.0,0.0,158900224.0,26505216.0,602058752.0,254500864.0,0.010,0.100,0.110
28-12 00:07:06,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158900224.0,26505216.0,602058752.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:07:06,0.0,0.500,99.500,0.0,0.0,0.0,158900224.0,26505216.0,602058752.0,254500864.0,0.010,0.100,0.110
28-12 00:07:07,0.0,0.0,0.0,0.0,0.503,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158900224.0,26505216.0,602058752.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:07:07,0.500,0.0,99.500,0.0,0.0,0.0,158900224.0,26505216.0,602058752.0,254500864.0,0.010,0.100,0.110
28-12 00:07:08,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158900224.0,26505216.0,602058752.0,254500864.0,0.0,0.0,0.010,0.100,0.110,0.0,0.0,28-12 00:07:08,0.0,0.0,100.0,0.0,0.0,0.0,158900224.0,26505216.0,602058752.0,254500864.0,0.010,0.100,0.110
28-12 00:07:09,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158896128.0,26505216.0,602062848.0,254500864.0,0.0,0.0,0.010,0.100,0.110,184.0,0.0,28-12 00:07:09,0.0,0.0,100.0,0.0,0.0,0.0,158896128.0,26505216.0,602062848.0,254500864.0,0.010,0.100,0.110
28-12 00:07:10,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158892032.0,26509312.0,602062848.0,254500864.0,0.0,0.0,0.010,0.090,0.110,92.0,0.0,28-12 00:07:10,0.500,0.0,99.500,0.0,0.0,0.0,158892032.0,26509312.0,602062848.0,254500864.0,0.010,0.090,0.110
28-12 00:07:11,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158892032.0,26509312.0,602062848.0,254500864.0,0.0,0.0,0.010,0.090,0.110,0.0,0.0,28-12 00:07:11,0.0,0.0,100.0,0.0,0.0,0.0,158892032.0,26509312.0,602062848.0,254500864.0,0.010,0.090,0.110
28-12 00:07:12,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158892032.0,26509312.0,602062848.0,254500864.0,0.0,0.0,0.010,0.090,0.110,0.0,0.0,28-12 00:07:12,0.500,0.0,99.500,0.0,0.0,0.0,158892032.0,26509312.0,602062848.0,254500864.0,0.010,0.090,0.110
28-12 00:07:13,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158892032.0,26509312.0,602062848.0,254500864.0,0.0,0.0,0.010,0.090,0.110,0.0,0.0,28-12 00:07:13,0.503,0.0,99.497,0.0,0.0,0.0,158892032.0,26509312.0,602062848.0,254500864.0,0.010,0.090,0.110
28-12 00:07:14,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158892032.0,26509312.0,602062848.0,254500864.0,0.0,0.0,0.010,0.090,0.110,0.0,0.0,28-12 00:07:14,0.500,0.0,99.500,0.0,0.0,0.0,158892032.0,26509312.0,602062848.0,254500864.0,0.010,0.090,0.110
28-12 00:07:15,0.0,0.0,0.0,0.0,0.0,99.500,0.0,0.0,0.500,0.0,12288.0,0.0,2.0,158887936.0,26513408.0,602062848.0,254500864.0,0.0,0.0,0.0,0.090,0.110,0.0,0.0,28-12 00:07:15,0.0,0.500,99.0,0.0,0.0,0.500,158887936.0,26513408.0,602062848.0,254500864.0,0.0,0.090,0.110
28-12 00:07:16,0.0,0.0,0.0,0.503,0.503,98.995,0.0,0.0,0.0,0.0,12288.0,0.0,1.0,158887936.0,26513408.0,602062848.0,254500864.0,0.0,0.0,0.0,0.090,0.110,0.0,0.0,28-12 00:07:16,0.505,0.0,99.495,0.0,0.0,0.0,158887936.0,26513408.0,602062848.0,254500864.0,0.0,0.090,0.110
28-12 00:07:17,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158887936.0,26513408.0,602062848.0,254500864.0,0.0,0.0,0.0,0.090,0.110,0.0,0.0,28-12 00:07:17,0.0,0.500,99.500,0.0,0.0,0.0,158887936.0,26513408.0,602062848.0,254500864.0,0.0,0.090,0.110
28-12 00:07:18,0.0,0.0,0.0,0.498,0.498,99.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158887936.0,26513408.0,602062848.0,254500864.0,0.0,0.0,0.0,0.090,0.110,0.0,0.0,28-12 00:07:18,0.503,0.0,99.497,0.0,0.0,0.0,158887936.0,26513408.0,602062848.0,254500864.0,0.0,0.090,0.110
28-12 00:07:19,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158887936.0,26513408.0,602062848.0,254500864.0,0.0,0.0,0.0,0.090,0.110,0.0,0.0,28-12 00:07:19,0.500,0.0,99.500,0.0,0.0,0.0,158887936.0,26513408.0,602062848.0,254500864.0,0.0,0.090,0.110
28-12 00:07:20,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,158879744.0,26521600.0,602062848.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:20,0.0,0.0,100.0,0.0,0.0,0.0,158879744.0,26521600.0,602062848.0,254500864.0,0.0,0.090,0.100
28-12 00:07:21,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158879744.0,26521600.0,602062848.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:21,0.0,0.0,100.0,0.0,0.0,0.0,158879744.0,26521600.0,602062848.0,254500864.0,0.0,0.090,0.100
28-12 00:07:22,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158875648.0,26521600.0,602066944.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:22,0.0,0.500,99.500,0.0,0.0,0.0,158875648.0,26521600.0,602066944.0,254500864.0,0.0,0.090,0.100
28-12 00:07:23,0.0,0.0,0.0,0.0,0.526,99.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158875648.0,26521600.0,602066944.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:23,0.0,0.524,99.476,0.0,0.0,0.0,158875648.0,26521600.0,602066944.0,254500864.0,0.0,0.090,0.100
28-12 00:07:24,0.0,0.0,0.0,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158875648.0,26521600.0,602066944.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:24,0.505,0.0,99.495,0.0,0.0,0.0,158875648.0,26521600.0,602066944.0,254500864.0,0.0,0.090,0.100
28-12 00:07:25,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16384.0,0.0,3.0,158867456.0,26529792.0,602066944.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:25,0.0,0.0,100.0,0.0,0.0,0.0,158867456.0,26529792.0,602066944.0,254500864.0,0.0,0.090,0.100
28-12 00:07:26,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8192.0,0.0,2.0,158867456.0,26529792.0,602066944.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:26,0.0,0.0,100.0,0.0,0.0,0.0,158867456.0,26529792.0,602066944.0,254500864.0,0.0,0.090,0.100
28-12 00:07:27,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158867456.0,26529792.0,602066944.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:27,0.498,0.498,99.005,0.0,0.0,0.0,158867456.0,26529792.0,602066944.0,254500864.0,0.0,0.090,0.100
28-12 00:07:28,0.0,0.0,0.0,0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158867456.0,26529792.0,602066944.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:28,0.0,0.0,100.0,0.0,0.0,0.0,158867456.0,26529792.0,602066944.0,254500864.0,0.0,0.090,0.100
28-12 00:07:29,0.0,0.0,0.0,0.0,0.503,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158867456.0,26529792.0,602066944.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:29,0.0,0.500,99.500,0.0,0.0,0.0,158867456.0,26529792.0,602066944.0,254500864.0,0.0,0.090,0.100
28-12 00:07:30,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158867456.0,26537984.0,602058752.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:30,0.495,0.0,99.505,0.0,0.0,0.0,158867456.0,26537984.0,602058752.0,254500864.0,0.0,0.090,0.100
28-12 00:07:31,0.0,0.0,0.0,0.508,0.0,99.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158859264.0,26537984.0,602066944.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:31,0.0,0.0,100.0,0.0,0.0,0.0,158859264.0,26537984.0,602066944.0,254500864.0,0.0,0.090,0.100
28-12 00:07:32,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158859264.0,26537984.0,602066944.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:32,0.0,0.0,100.0,0.0,0.0,0.0,158859264.0,26537984.0,602066944.0,254500864.0,0.0,0.090,0.100
28-12 00:07:33,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158859264.0,26537984.0,602066944.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:33,0.0,0.0,100.0,0.0,0.0,0.0,158859264.0,26537984.0,602066944.0,254500864.0,0.0,0.090,0.100
