"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client1",,,,"User:","vagrant"
"Cmdline:","dstat -tpcdrmgln --time --cpu --mem --load --output /home/Client/client1CPUUsage.csv",,,,"Date:","28 Dec 2020 00:02:36 UTC"

"system","procs",,,"total cpu usage",,,,,,"dsk/total",,"io/total",,"memory usage",,,,"paging",,"load avg",,,"net/total",,"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,
28-12 00:06:16,0.0,0.0,0.0,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158322688.0,26365952.0,601960448.0,255315968.0,0.0,0.0,0.0,0.050,0.050,0.0,0.0,28-12 00:06:16,0.503,0.0,99.497,0.0,0.0,0.0,158322688.0,26365952.0,601960448.0,255315968.0,0.0,0.050,0.050
28-12 00:06:17,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16384.0,0.0,2.0,158322688.0,26365952.0,601960448.0,255315968.0,0.0,0.0,0.0,0.050,0.050,0.0,0.0,28-12 00:06:17,0.503,0.0,99.497,0.0,0.0,0.0,158322688.0,26365952.0,601960448.0,255315968.0,0.0,0.050,0.050
28-12 00:06:18,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,158449664.0,26374144.0,601952256.0,255188992.0,0.0,0.0,0.0,0.050,0.050,0.0,0.0,28-12 00:06:18,0.0,0.0,100.0,0.0,0.0,0.0,158449664.0,26374144.0,601952256.0,255188992.0,0.0,0.050,0.050
28-12 00:06:19,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158441472.0,26374144.0,601960448.0,255188992.0,0.0,0.0,0.0,0.050,0.050,0.0,0.0,28-12 00:06:19,0.0,0.0,100.0,0.0,0.0,0.0,158441472.0,26374144.0,601960448.0,255188992.0,0.0,0.050,0.050
28-12 00:06:20,0.0,0.0,0.0,0.498,0.0,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158441472.0,26374144.0,601960448.0,255188992.0,0.0,0.0,0.0,0.050,0.050,0.0,0.0,28-12 00:06:20,0.500,0.0,99.500,0.0,0.0,0.0,158441472.0,26374144.0,601960448.0,255188992.0,0.0,0.050,0.050
28-12 00:06:21,0.0,0.0,0.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158441472.0,26374144.0,601960448.0,255188992.0,0.0,0.0,0.0,0.050,0.050,0.0,0.0,28-12 00:06:21,0.505,0.0,99.495,0.0,0.0,0.0,158441472.0,26374144.0,601960448.0,255188992.0,0.0,0.050,0.050
28-12 00:06:22,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158441472.0,26374144.0,601960448.0,255188992.0,0.0,0.0,0.0,0.050,0.050,0.0,0.0,28-12 00:06:22,0.0,0.0,100.0,0.0,0.0,0.0,158441472.0,26374144.0,601960448.0,255188992.0,0.0,0.050,0.050
28-12 00:06:23,0.0,0.0,0.0,0.498,0.498,99.005,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158441472.0,26378240.0,601956352.0,255188992.0,0.0,0.0,0.0,0.050,0.050,0.0,0.0,28-12 00:06:23,0.498,0.498,99.005,0.0,0.0,0.0,158441472.0,26378240.0,601956352.0,255188992.0,0.0,0.050,0.050
28-12 00:06:24,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158433280.0,26378240.0,601964544.0,255188992.0,0.0,0.0,0.0,0.050,0.050,0.0,0.0,28-12 00:06:24,0.500,0.0,99.500,0.0,0.0,0.0,158433280.0,26378240.0,601964544.0,255188992.0,0.0,0.050,0.050
28-12 00:06:25,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158433280.0,26378240.0,601964544.0,255188992.0,0.0,0.0,0.0,0.050,0.050,0.0,0.0,28-12 00:06:25,0.0,0.503,99.497,0.0,0.0,0.0,158433280.0,26378240.0,601964544.0,255188992.0,0.0,0.050,0.050
28-12 00:06:26,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158433280.0,26378240.0,601964544.0,255188992.0,0.0,0.0,0.0,0.050,0.050,0.0,0.0,28-12 00:06:26,0.0,0.0,100.0,0.0,0.0,0.0,158433280.0,26378240.0,601964544.0,255188992.0,0.0,0.050,0.050
28-12 00:06:27,0.0,0.0,0.0,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158433280.0,26378240.0,601964544.0,255188992.0,0.0,0.0,0.0,0.050,0.050,0.0,0.0,28-12 00:06:27,0.990,0.495,98.515,0.0,0.0,0.0,158433280.0,26378240.0,601964544.0,255188992.0,0.0,0.050,0.050
28-12 00:06:28,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158433280.0,26382336.0,601960448.0,255188992.0,0.0,0.0,0.0,0.050,0.050,0.0,0.0,28-12 00:06:28,0.995,0.498,98.507,0.0,0.0,0.0,158433280.0,26382336.0,601960448.0,255188992.0,0.0,0.050,0.050
28-12 00:06:29,0.0,0.0,0.0,0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158429184.0,26382336.0,601964544.0,255188992.0,0.0,0.0,0.0,0.050,0.050,0.0,0.0,28-12 00:06:29,0.0,0.0,100.0,0.0,0.0,0.0,158429184.0,26382336.0,601964544.0,255188992.0,0.0,0.050,0.050
28-12 00:06:30,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158429184.0,26382336.0,601964544.0,255188992.0,0.0,0.0,0.0,0.050,0.050,0.0,0.0,28-12 00:06:30,0.498,0.0,99.502,0.0,0.0,0.0,158429184.0,26382336.0,601964544.0,255188992.0,0.0,0.050,0.050
28-12 00:06:31,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158429184.0,26382336.0,601964544.0,255188992.0,0.0,0.0,0.0,0.050,0.050,0.0,0.0,28-12 00:06:31,0.503,0.503,98.995,0.0,0.0,0.0,158429184.0,26382336.0,601964544.0,255188992.0,0.0,0.050,0.050
28-12 00:06:32,0.0,0.0,0.0,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158429184.0,26382336.0,601964544.0,255188992.0,0.0,0.0,0.0,0.050,0.050,0.0,0.0,28-12 00:06:32,1.0,0.0,99.0,0.0,0.0,0.0,158429184.0,26382336.0,601964544.0,255188992.0,0.0,0.050,0.050
28-12 00:06:33,0.0,0.0,0.0,1.005,0.0,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158429184.0,26382336.0,601964544.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:33,1.0,0.0,99.0,0.0,0.0,0.0,158429184.0,26382336.0,601964544.0,255188992.0,0.0,0.040,0.050
28-12 00:06:34,0.0,0.0,0.0,0.503,0.503,98.995,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158425088.0,26386432.0,601964544.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:34,0.503,0.503,98.995,0.0,0.0,0.0,158425088.0,26386432.0,601964544.0,255188992.0,0.0,0.040,0.050
28-12 00:06:35,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158425088.0,26386432.0,601964544.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:35,0.503,0.0,99.497,0.0,0.0,0.0,158425088.0,26386432.0,601964544.0,255188992.0,0.0,0.040,0.050
28-12 00:06:36,0.0,0.0,0.0,1.005,0.0,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158425088.0,26386432.0,601964544.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:36,1.005,0.0,98.995,0.0,0.0,0.0,158425088.0,26386432.0,601964544.0,255188992.0,0.0,0.040,0.050
28-12 00:06:37,0.0,0.0,0.0,0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158425088.0,26386432.0,601964544.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:37,0.503,0.503,98.995,0.0,0.0,0.0,158425088.0,26386432.0,601964544.0,255188992.0,0.0,0.040,0.050
28-12 00:06:38,0.0,0.0,0.0,0.995,0.498,98.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158420992.0,26386432.0,601968640.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:38,0.503,0.503,98.995,0.0,0.0,0.0,158420992.0,26386432.0,601968640.0,255188992.0,0.0,0.040,0.050
28-12 00:06:39,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158416896.0,26390528.0,601968640.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:39,0.503,0.0,99.497,0.0,0.0,0.0,158416896.0,26390528.0,601968640.0,255188992.0,0.0,0.040,0.050
28-12 00:06:40,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158416896.0,26390528.0,601968640.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:40,0.500,0.0,99.500,0.0,0.0,0.0,158416896.0,26390528.0,601968640.0,255188992.0,0.0,0.040,0.050
28-12 00:06:41,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158416896.0,26390528.0,601968640.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:41,0.995,0.498,98.507,0.0,0.0,0.0,158416896.0,26390528.0,601968640.0,255188992.0,0.0,0.040,0.050
28-12 00:06:42,0.0,0.0,0.0,0.500,1.0,98.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158416896.0,26390528.0,601968640.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:42,0.503,0.503,98.995,0.0,0.0,0.0,158416896.0,26390528.0,601968640.0,255188992.0,0.0,0.040,0.050
28-12 00:06:43,0.0,0.0,0.0,1.005,0.0,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158416896.0,26390528.0,601968640.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:43,0.505,0.0,99.495,0.0,0.0,0.0,158416896.0,26390528.0,601968640.0,255188992.0,0.0,0.040,0.050
28-12 00:06:44,0.0,0.0,0.0,0.500,0.500,99.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158416896.0,26398720.0,601960448.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:44,0.995,0.498,98.507,0.0,0.0,0.0,158416896.0,26398720.0,601960448.0,255188992.0,0.0,0.040,0.050
28-12 00:06:45,0.0,0.0,0.0,1.0,0.500,98.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158408704.0,26398720.0,601968640.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:45,1.005,0.503,98.492,0.0,0.0,0.0,158408704.0,26398720.0,601968640.0,255188992.0,0.0,0.040,0.050
28-12 00:06:46,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158408704.0,26398720.0,601968640.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:46,0.0,0.0,100.0,0.0,0.0,0.0,158408704.0,26398720.0,601968640.0,255188992.0,0.0,0.040,0.050
28-12 00:06:47,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,1.0,158408704.0,26398720.0,601968640.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:47,0.500,0.0,99.500,0.0,0.0,0.0,158408704.0,26398720.0,601968640.0,255188992.0,0.0,0.040,0.050
28-12 00:06:48,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158408704.0,26398720.0,601968640.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:48,0.500,0.500,99.0,0.0,0.0,0.0,158408704.0,26398720.0,601968640.0,255188992.0,0.0,0.040,0.050
28-12 00:06:49,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158408704.0,26398720.0,601968640.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:49,0.0,0.505,99.495,0.0,0.0,0.0,158408704.0,26398720.0,601968640.0,255188992.0,0.0,0.040,0.050
28-12 00:06:50,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,158404608.0,26402816.0,601968640.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:50,0.990,0.0,99.010,0.0,0.0,0.0,158404608.0,26402816.0,601968640.0,255188992.0,0.0,0.040,0.050
28-12 00:06:51,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158400512.0,26402816.0,601972736.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:51,0.0,0.505,99.495,0.0,0.0,0.0,158400512.0,26402816.0,601972736.0,255188992.0,0.0,0.040,0.050
28-12 00:06:52,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,8192.0,0.0,2.0,158400512.0,26402816.0,601972736.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:52,0.0,0.0,100.0,0.0,0.0,0.0,158400512.0,26402816.0,601972736.0,255188992.0,0.0,0.040,0.050
28-12 00:06:53,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158400512.0,26402816.0,601972736.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:53,0.0,0.0,100.0,0.0,0.0,0.0,158400512.0,26402816.0,601972736.0,255188992.0,0.0,0.040,0.050
28-12 00:06:54,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158400512.0,26402816.0,601972736.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:54,0.0,0.0,100.0,0.0,0.0,0.0,158400512.0,26402816.0,601972736.0,255188992.0,0.0,0.040,0.050
28-12 00:06:55,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158396416.0,26406912.0,601972736.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:55,0.500,0.0,99.500,0.0,0.0,0.0,158396416.0,26406912.0,601972736.0,255188992.0,0.0,0.040,0.050
28-12 00:06:56,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158396416.0,26406912.0,601972736.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:56,0.500,0.0,99.500,0.0,0.0,0.0,158396416.0,26406912.0,601972736.0,255188992.0,0.0,0.040,0.050
28-12 00:06:57,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158396416.0,26406912.0,601972736.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:57,0.0,0.0,100.0,0.0,0.0,0.0,158396416.0,26406912.0,601972736.0,255188992.0,0.0,0.040,0.050
28-12 00:06:58,0.0,0.0,0.0,0.498,0.0,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158396416.0,26406912.0,601972736.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:58,0.495,0.495,99.010,0.0,0.0,0.0,158396416.0,26406912.0,601972736.0,255188992.0,0.0,0.040,0.050
28-12 00:06:59,0.0,0.0,0.0,0.0,0.505,99.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158396416.0,26406912.0,601972736.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:06:59,0.0,0.0,100.0,0.0,0.0,0.0,158396416.0,26406912.0,601972736.0,255188992.0,0.0,0.040,0.050
28-12 00:07:00,0.0,0.0,0.0,0.498,0.498,99.005,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158396416.0,26411008.0,601968640.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:00,0.495,0.495,99.010,0.0,0.0,0.0,158396416.0,26411008.0,601968640.0,255188992.0,0.0,0.040,0.050
28-12 00:07:01,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158392320.0,26411008.0,601972736.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:01,0.0,0.0,100.0,0.0,0.0,0.0,158392320.0,26411008.0,601972736.0,255188992.0,0.0,0.040,0.050
28-12 00:07:02,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158392320.0,26411008.0,601972736.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:02,0.498,0.0,99.502,0.0,0.0,0.0,158392320.0,26411008.0,601972736.0,255188992.0,0.0,0.040,0.050
28-12 00:07:03,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158392320.0,26411008.0,601972736.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:03,0.0,0.0,100.0,0.0,0.0,0.0,158392320.0,26411008.0,601972736.0,255188992.0,0.0,0.040,0.050
28-12 00:07:04,0.0,0.0,0.0,0.0,0.498,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158392320.0,26411008.0,601972736.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:04,0.0,0.500,99.500,0.0,0.0,0.0,158392320.0,26411008.0,601972736.0,255188992.0,0.0,0.040,0.050
28-12 00:07:05,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158388224.0,26415104.0,601972736.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:05,0.500,0.0,99.500,0.0,0.0,0.0,158388224.0,26415104.0,601972736.0,255188992.0,0.0,0.040,0.050
28-12 00:07:06,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158384128.0,26415104.0,601976832.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:06,0.505,0.0,99.495,0.0,0.0,0.0,158384128.0,26415104.0,601976832.0,255188992.0,0.0,0.040,0.050
28-12 00:07:07,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158384128.0,26415104.0,601976832.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:07,0.498,0.0,99.502,0.0,0.0,0.0,158384128.0,26415104.0,601976832.0,255188992.0,0.0,0.040,0.050
28-12 00:07:08,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158384128.0,26415104.0,601976832.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:08,0.505,0.0,99.495,0.0,0.0,0.0,158384128.0,26415104.0,601976832.0,255188992.0,0.0,0.040,0.050
28-12 00:07:09,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158384128.0,26415104.0,601976832.0,255188992.0,0.0,0.0,0.0,0.040,0.050,92.0,0.0,28-12 00:07:09,0.0,0.0,100.0,0.0,0.0,0.0,158384128.0,26415104.0,601976832.0,255188992.0,0.0,0.040,0.050
28-12 00:07:10,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158384128.0,26415104.0,601976832.0,255188992.0,0.0,0.0,0.0,0.040,0.050,184.0,0.0,28-12 00:07:10,0.500,0.0,99.500,0.0,0.0,0.0,158384128.0,26415104.0,601976832.0,255188992.0,0.0,0.040,0.050
28-12 00:07:11,0.0,0.0,0.0,0.498,0.498,99.005,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158380032.0,26419200.0,601976832.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:11,0.500,0.500,99.0,0.0,0.0,0.0,158380032.0,26419200.0,601976832.0,255188992.0,0.0,0.040,0.050
28-12 00:07:12,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158380032.0,26419200.0,601976832.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:12,0.0,0.0,100.0,0.0,0.0,0.0,158380032.0,26419200.0,601976832.0,255188992.0,0.0,0.040,0.050
28-12 00:07:13,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158380032.0,26419200.0,601976832.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:13,0.500,0.0,99.500,0.0,0.0,0.0,158380032.0,26419200.0,601976832.0,255188992.0,0.0,0.040,0.050
28-12 00:07:14,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158380032.0,26419200.0,601976832.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:14,0.0,0.0,100.0,0.0,0.0,0.0,158380032.0,26419200.0,601976832.0,255188992.0,0.0,0.040,0.050
28-12 00:07:15,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158380032.0,26419200.0,601976832.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:15,0.498,0.0,99.502,0.0,0.0,0.0,158380032.0,26419200.0,601976832.0,255188992.0,0.0,0.040,0.050
28-12 00:07:16,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158375936.0,26423296.0,601976832.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:16,0.505,0.0,99.495,0.0,0.0,0.0,158375936.0,26423296.0,601976832.0,255188992.0,0.0,0.040,0.050
28-12 00:07:17,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158375936.0,26423296.0,601976832.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:17,0.0,0.0,100.0,0.0,0.0,0.0,158375936.0,26423296.0,601976832.0,255188992.0,0.0,0.040,0.050
28-12 00:07:18,0.0,0.0,0.0,0.0,0.498,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158371840.0,26423296.0,601980928.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:18,0.0,0.500,99.500,0.0,0.0,0.0,158371840.0,26423296.0,601980928.0,255188992.0,0.0,0.040,0.050
28-12 00:07:19,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158371840.0,26423296.0,601980928.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:19,0.500,0.0,99.500,0.0,0.0,0.0,158371840.0,26423296.0,601980928.0,255188992.0,0.0,0.040,0.050
28-12 00:07:20,0.0,0.0,0.0,0.549,0.0,99.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158371840.0,26423296.0,601980928.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:20,0.0,0.0,100.0,0.0,0.0,0.0,158371840.0,26423296.0,601980928.0,255188992.0,0.0,0.040,0.050
28-12 00:07:21,0.0,0.0,0.0,0.498,0.0,99.005,0.0,0.0,0.498,0.0,12288.0,0.0,2.0,158363648.0,26431488.0,601980928.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:21,0.498,0.0,99.005,0.0,0.0,0.498,158363648.0,26431488.0,601980928.0,255188992.0,0.0,0.040,0.050
28-12 00:07:22,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16384.0,0.0,1.0,158363648.0,26431488.0,601980928.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:22,0.0,0.0,100.0,0.0,0.0,0.0,158363648.0,26431488.0,601980928.0,255188992.0,0.0,0.040,0.050
28-12 00:07:23,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158363648.0,26431488.0,601980928.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:23,0.503,0.0,99.497,0.0,0.0,0.0,158363648.0,26431488.0,601980928.0,255188992.0,0.0,0.040,0.050
28-12 00:07:24,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158363648.0,26431488.0,601980928.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:24,0.0,0.0,100.0,0.0,0.0,0.0,158363648.0,26431488.0,601980928.0,255188992.0,0.0,0.040,0.050
28-12 00:07:25,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158363648.0,26431488.0,601980928.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:25,0.500,0.0,99.500,0.0,0.0,0.0,158363648.0,26431488.0,601980928.0,255188992.0,0.0,0.040,0.050
28-12 00:07:26,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,158363648.0,26435584.0,601976832.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:26,0.0,0.0,100.0,0.0,0.0,0.0,158363648.0,26435584.0,601976832.0,255188992.0,0.0,0.040,0.050
28-12 00:07:27,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8192.0,0.0,2.0,158359552.0,26435584.0,601980928.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:27,0.498,0.0,99.502,0.0,0.0,0.0,158359552.0,26435584.0,601980928.0,255188992.0,0.0,0.040,0.050
28-12 00:07:28,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158359552.0,26435584.0,601980928.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:28,0.498,0.0,99.502,0.0,0.0,0.0,158359552.0,26435584.0,601980928.0,255188992.0,0.0,0.040,0.050
28-12 00:07:29,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158359552.0,26435584.0,601980928.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:29,0.0,0.0,100.0,0.0,0.0,0.0,158359552.0,26435584.0,601980928.0,255188992.0,0.0,0.040,0.050
